-4.94105,348.432,1.21146E-12,100000,348.432,7.91342E-09,100000,348.432,7.23014E-12,100000
-4.94005,348.432,1.19688E-12,100000,348.432,8.12557E-09,100000,348.432,7.15356E-12,100000
-4.93905,348.432,1.18231E-12,100000,348.432,8.33771E-09,100000,348.432,7.0304E-12,100000
-4.93805,348.432,1.16773E-12,100000,348.432,8.54986E-09,100000,348.432,7.25268E-12,100000
-4.93705,348.432,1.15316E-12,100000,348.432,8.762E-09,100000,348.432,7.26184E-12,100000
-4.93605,348.432,1.13858E-12,100000,348.432,8.97415E-09,100000,348.432,7.3223E-12,100000
-4.93505,348.432,1.12401E-12,100000,348.432,9.1863E-09,100000,348.432,7.4996E-12,100000
-4.93405,348.432,1.10806E-12,100000,348.432,9.39844E-09,100000,348.432,7.13344E-12,100000
-4.93306,348.432,1.09202E-12,100000,348.432,9.61059E-09,100000,348.432,7.09929E-12,100000
-4.93206,348.432,1.07599E-12,100000,348.432,9.82273E-09,100000,348.432,7.15815E-12,100000
-4.93106,348.432,1.05996E-12,100000,348.432,1.00349E-08,100000,348.432,7.18388E-12,100000
-4.93006,348.432,1.04393E-12,100000,348.432,1.0247E-08,100000,348.432,7.18293E-12,100000
-4.92906,348.432,1.0279E-12,100000,348.432,1.04592E-08,100000,348.432,7.53181E-12,100000
-4.92806,348.432,1.01187E-12,100000,348.432,1.06713E-08,100000,348.432,7.26084E-12,100000
-4.92706,348.432,9.95836E-13,100000,348.432,1.08835E-08,100000,348.432,7.13303E-12,100000
-4.92606,348.432,9.79804E-13,100000,348.432,1.10956E-08,100000,348.432,7.0816E-12,100000
-4.92506,348.432,9.63773E-13,100000,348.432,1.13078E-08,100000,348.432,7.25122E-12,100000
-4.92406,348.432,9.40914E-13,100000,348.432,1.15199E-08,100000,348.432,7.10753E-12,100000
-4.92306,348.432,9.17595E-13,100000,348.432,1.1732E-08,100000,348.432,7.18424E-12,100000
-4.92207,348.432,8.94276E-13,100000,348.432,1.19442E-08,100000,348.432,6.752E-12,100000
-4.92107,348.432,8.70958E-13,100000,348.432,1.21563E-08,100000,348.432,6.57253E-12,100000
-4.92007,348.432,8.47639E-13,100000,348.432,1.23685E-08,100000,348.432,6.55604E-12,100000
-4.91907,348.432,8.2432E-13,100000,348.432,1.25806E-08,100000,348.432,6.42992E-12,100000
-4.91807,348.432,8.01002E-13,100000,348.432,1.27928E-08,100000,348.432,6.30186E-12,100000
-4.91707,348.432,7.77683E-13,100000,348.432,1.30049E-08,100000,348.432,6.19134E-12,100000
-4.91607,348.432,7.54364E-13,100000,348.432,1.32171E-08,100000,348.432,5.62056E-12,100000
-4.91507,348.432,7.31046E-13,100000,348.432,1.34292E-08,100000,348.432,5.68754E-12,100000
-4.91407,348.432,7.37479E-13,100000,348.432,1.36414E-08,100000,348.432,5.30081E-12,100000
-4.91307,348.432,7.46224E-13,100000,348.432,1.38535E-08,100000,348.432,5.38153E-12,100000
-4.91207,348.432,7.54968E-13,100000,348.432,1.40656E-08,100000,348.432,5.26316E-12,100000
-4.91108,348.432,7.63713E-13,100000,348.432,1.42778E-08,100000,348.432,5.01967E-12,100000
-4.91008,348.432,7.72457E-13,100000,348.432,1.44899E-08,100000,348.432,4.74223E-12,100000
-4.90908,348.432,7.81202E-13,100000,348.432,1.47021E-08,100000,348.432,4.61795E-12,100000
-4.90808,348.432,7.89946E-13,100000,348.432,1.49142E-08,100000,348.432,4.09763E-12,100000
-4.90708,348.432,7.98691E-13,100000,348.432,1.51264E-08,100000,348.432,3.86585E-12,100000
-4.90608,348.432,8.07435E-13,100000,348.432,1.53385E-08,100000,348.432,3.3965E-12,100000
-4.90508,348.432,8.1618E-13,100000,348.432,1.55507E-08,100000,348.432,3.0406E-12,100000
-4.90408,348.432,8.00818E-13,100000,348.432,1.57628E-08,100000,348.432,2.63948E-12,100000
-4.90308,348.432,7.83329E-13,100000,348.432,1.5975E-08,100000,348.432,2.27739E-12,100000
-4.90208,348.432,7.6584E-13,100000,348.432,1.61871E-08,100000,348.432,1.81345E-12,100000
-4.90108,348.432,7.48351E-13,100000,348.432,1.63993E-08,100000,348.432,1.9942E-12,100000
-4.90009,348.432,7.30862E-13,100000,348.432,1.66114E-08,100000,348.432,1.82409E-12,100000
-4.89909,348.432,7.13373E-13,100000,348.432,1.68235E-08,100000,348.432,1.83053E-12,100000
-4.89809,348.432,6.95884E-13,100000,348.432,1.70357E-08,100000,348.432,1.89866E-12,100000
-4.89709,348.432,6.78395E-13,100000,348.432,1.72478E-08,100000,348.432,1.92722E-12,100000
-4.89609,348.432,6.60906E-13,100000,348.432,1.746E-08,100000,348.432,1.84313E-12,100000
-4.89509,348.432,6.43417E-13,100000,348.432,1.76721E-08,100000,348.432,2.14303E-12,100000
-4.89409,348.432,6.24601E-13,100000,348.432,1.78843E-08,100000,348.432,1.84662E-12,100000
-4.89309,348.432,6.05655E-13,100000,348.432,1.80964E-08,100000,348.432,1.78945E-12,100000
-4.89209,348.432,5.86709E-13,100000,348.432,1.83086E-08,100000,348.432,1.72932E-12,100000
-4.89109,348.432,5.67762E-13,100000,348.432,1.85207E-08,100000,348.432,1.76493E-12,100000
-4.89009,348.432,5.48816E-13,100000,348.432,1.87329E-08,100000,348.432,1.5479E-12,100000
-4.8891,348.432,5.29869E-13,100000,348.432,1.8945E-08,100000,348.432,1.80615E-12,100000
-4.8881,348.432,5.10923E-13,100000,348.432,1.91571E-08,100000,348.432,1.67072E-12,100000
-4.8871,348.432,4.91976E-13,100000,348.432,1.93693E-08,100000,348.432,1.74885E-12,100000
-4.8861,348.432,4.7303E-13,100000,348.432,1.95814E-08,100000,348.432,1.55867E-12,100000
-4.8851,348.432,4.54084E-13,100000,348.432,1.97936E-08,100000,348.432,1.50177E-12,100000
-4.8841,348.432,4.73214E-13,100000,348.432,2.00057E-08,100000,348.432,1.33334E-12,100000
-4.8831,348.432,4.96533E-13,100000,348.432,2.02179E-08,100000,348.432,1.4098E-12,100000
-4.8821,348.432,5.19851E-13,100000,348.432,2.043E-08,100000,348.432,1.12235E-12,100000
-4.8811,348.432,5.4317E-13,100000,348.432,2.06422E-08,100000,348.432,1.37739E-12,100000
-4.8801,348.432,5.66489E-13,100000,348.432,2.08543E-08,100000,348.432,1.39659E-12,100000
-4.8791,348.432,5.89807E-13,100000,348.432,2.10665E-08,100000,348.432,1.5751E-12,100000
-4.87811,348.432,6.13126E-13,100000,348.432,2.12786E-08,100000,348.432,1.75161E-12,100000
-4.87711,348.432,6.36445E-13,100000,348.432,2.14908E-08,100000,348.432,1.96045E-12,100000
-4.87611,348.432,6.59763E-13,100000,348.432,2.17029E-08,100000,348.432,2.21573E-12,100000
-4.87511,348.432,6.83082E-13,100000,348.432,2.1915E-08,100000,348.432,2.60226E-12,100000
-4.87411,348.432,6.66105E-13,100000,348.432,2.21272E-08,100000,348.432,2.67959E-12,100000
-4.87311,348.432,6.44244E-13,100000,348.432,2.23393E-08,100000,348.432,2.67234E-12,100000
-4.87211,348.432,6.22383E-13,100000,348.432,2.25515E-08,100000,348.432,2.5569E-12,100000
-4.87111,348.432,6.00522E-13,100000,348.432,2.27636E-08,100000,348.432,2.61523E-12,100000
-4.87011,348.432,5.7866E-13,100000,348.432,2.29758E-08,100000,348.432,2.58104E-12,100000
-4.86911,348.432,5.56799E-13,100000,348.432,2.31879E-08,100000,348.432,2.66519E-12,100000
-4.86811,348.432,5.34938E-13,100000,348.432,2.34001E-08,100000,348.432,2.61531E-12,100000
-4.86712,348.432,5.13077E-13,100000,348.432,2.36122E-08,100000,348.432,2.61009E-12,100000
-4.86612,348.432,4.91216E-13,100000,348.432,2.38244E-08,100000,348.432,2.78189E-12,100000
-4.86512,348.432,4.69354E-13,100000,348.432,2.40365E-08,100000,348.432,2.76756E-12,100000
-4.86412,348.432,5.05396E-13,100000,348.432,2.42486E-08,100000,348.432,3.05859E-12,100000
-4.86312,348.432,5.49118E-13,100000,348.432,2.44608E-08,100000,348.432,3.08832E-12,100000
-4.86212,348.432,5.92841E-13,100000,348.432,2.46729E-08,100000,348.432,3.1673E-12,100000
-4.86112,348.432,6.36563E-13,100000,348.432,2.48851E-08,100000,348.432,3.30124E-12,100000
-4.86012,348.432,6.80286E-13,100000,348.432,2.50972E-08,100000,348.432,3.23169E-12,100000
-4.85912,348.432,7.24008E-13,100000,348.432,2.53094E-08,100000,348.432,3.4176E-12,100000
-4.85812,348.432,7.67731E-13,100000,348.432,2.55215E-08,100000,348.432,3.50075E-12,100000
-4.85712,348.432,8.11453E-13,100000,348.432,2.57337E-08,100000,348.432,3.41157E-12,100000
-4.85613,348.432,8.55176E-13,100000,348.432,2.59458E-08,100000,348.432,3.31863E-12,100000
-4.85513,348.432,8.98898E-13,100000,348.432,2.6158E-08,100000,348.432,3.23648E-12,100000
-4.85413,348.432,8.82762E-13,100000,348.432,2.63701E-08,100000,348.432,3.28214E-12,100000
-4.85313,348.432,8.57986E-13,100000,348.432,2.65822E-08,100000,348.432,3.23871E-12,100000
-4.85213,348.432,8.3321E-13,100000,348.432,2.67944E-08,100000,348.432,3.23585E-12,100000
-4.85113,348.432,8.08434E-13,100000,348.432,2.70065E-08,100000,348.432,3.2092E-12,100000
-4.85013,348.432,7.83658E-13,100000,348.432,2.72187E-08,100000,348.432,2.95583E-12,100000
-4.84913,348.432,7.58881E-13,100000,348.432,2.78723E-08,100000,348.432,2.90362E-12,100000
-4.84813,348.432,7.34105E-13,100000,348.432,2.85923E-08,100000,348.432,2.81385E-12,100000
-4.84713,348.432,7.09329E-13,100000,348.432,2.93123E-08,100000,348.432,2.77012E-12,100000
-4.84613,348.432,6.84553E-13,100000,348.432,3.00323E-08,100000,348.432,2.66769E-12,100000
-4.84514,348.432,6.59777E-13,100000,348.432,3.07523E-08,100000,348.432,2.61273E-12,100000
-4.84414,348.432,6.70294E-13,100000,348.432,3.14723E-08,100000,348.432,2.66274E-12,100000
-4.84314,348.432,6.86326E-13,100000,348.432,3.21923E-08,100000,348.432,2.58188E-12,100000
-4.84214,348.432,7.02357E-13,100000,348.432,3.29122E-08,100000,348.432,2.42511E-12,100000
-4.84114,348.432,7.18389E-13,100000,348.432,3.36322E-08,100000,348.432,2.09581E-12,100000
-4.84014,348.432,7.3442E-13,100000,348.432,3.43522E-08,100000,348.432,2.16688E-12,100000
-4.83914,348.432,7.50452E-13,100000,348.432,3.50722E-08,100000,348.432,1.99077E-12,100000
-4.83814,348.432,7.66483E-13,100000,348.432,3.57922E-08,100000,348.432,2.08044E-12,100000
-4.83714,348.432,7.82515E-13,100000,348.432,3.65122E-08,100000,348.432,2.00796E-12,100000
-4.83614,348.432,7.98547E-13,100000,348.432,3.72322E-08,100000,348.432,2.07248E-12,100000
-4.83514,348.432,8.14578E-13,100000,348.432,3.79522E-08,100000,348.432,2.09911E-12,100000
-4.83414,348.432,8.10652E-13,100000,348.432,3.86721E-08,100000,348.432,2.27181E-12,100000
-4.83315,348.432,8.03365E-13,100000,348.432,3.93921E-08,100000,348.432,2.44308E-12,100000
-4.83215,348.432,7.96078E-13,100000,348.432,4.01121E-08,100000,348.432,2.76024E-12,100000
-4.83115,348.432,7.88791E-13,100000,348.432,4.08321E-08,100000,348.432,2.60821E-12,100000
-4.83015,348.432,7.81504E-13,100000,348.432,4.15521E-08,100000,348.432,2.93833E-12,100000
-4.82915,348.432,7.74217E-13,100000,348.432,4.22721E-08,100000,348.432,2.81535E-12,100000
-4.82815,348.432,7.66929E-13,100000,348.432,4.29921E-08,100000,348.432,2.78984E-12,100000
-4.82715,348.432,7.59642E-13,100000,348.432,4.37121E-08,100000,348.432,2.82891E-12,100000
-4.82615,348.432,7.52355E-13,100000,348.432,4.4432E-08,100000,348.432,2.9092E-12,100000
-4.82515,348.432,7.45068E-13,100000,348.432,4.5152E-08,100000,348.432,2.83292E-12,100000
-4.82415,348.432,7.5506E-13,100000,348.432,4.5872E-08,100000,348.432,2.89503E-12,100000
-4.82315,348.432,7.68177E-13,100000,348.432,4.6592E-08,100000,348.432,3.07978E-12,100000
-4.82216,348.432,7.81293E-13,100000,348.432,4.7312E-08,100000,348.432,3.58918E-12,100000
-4.82116,348.432,7.9441E-13,100000,348.432,4.8032E-08,100000,348.432,3.53083E-12,100000
-4.82016,348.432,8.07527E-13,100000,348.432,4.8752E-08,100000,348.432,3.76991E-12,100000
-4.81916,348.432,8.20644E-13,100000,348.432,4.9472E-08,100000,348.432,3.75436E-12,100000
-4.81816,348.432,8.33761E-13,100000,348.432,5.01919E-08,100000,348.432,3.92317E-12,100000
-4.81716,348.432,8.46877E-13,100000,348.432,5.09119E-08,100000,348.432,3.70587E-12,100000
-4.81616,348.432,8.59994E-13,100000,348.432,5.16319E-08,100000,348.432,4.04668E-12,100000
-4.81516,348.432,8.73111E-13,100000,348.432,5.23519E-08,100000,348.432,3.65237E-12,100000
-4.81416,348.432,8.72796E-13,100000,348.432,5.30719E-08,100000,348.432,3.7391E-12,100000
-4.81316,348.432,8.69881E-13,100000,348.432,5.37919E-08,100000,348.432,3.7737E-12,100000
-4.81216,348.432,8.66966E-13,100000,348.432,5.45119E-08,100000,348.432,3.65524E-12,100000
-4.81117,348.432,8.64051E-13,100000,348.432,5.52319E-08,100000,348.432,3.38969E-12,100000
-4.81017,348.432,8.61136E-13,100000,348.432,5.59518E-08,100000,348.432,3.59327E-12,100000
-4.80917,348.432,8.58221E-13,100000,348.432,5.66718E-08,100000,348.432,3.43254E-12,100000
-4.80817,348.432,8.55307E-13,100000,348.432,5.73918E-08,100000,348.432,3.54082E-12,100000
-4.80717,348.432,8.52392E-13,100000,348.432,5.81118E-08,100000,348.432,3.4066E-12,100000
-4.80617,348.432,8.49477E-13,100000,348.432,5.88318E-08,100000,348.432,3.60638E-12,100000
-4.80517,348.432,8.46562E-13,100000,348.432,5.95518E-08,100000,348.432,3.16758E-12,100000
-4.80417,348.432,8.36399E-13,100000,348.432,6.02718E-08,100000,348.432,3.40662E-12,100000
-4.80317,348.432,8.2474E-13,100000,348.432,6.09918E-08,100000,348.432,3.27279E-12,100000
-4.80217,348.432,8.13081E-13,100000,348.432,6.17117E-08,100000,348.432,3.5541E-12,100000
-4.80117,348.432,8.01422E-13,100000,348.432,6.24317E-08,100000,348.432,3.38273E-12,100000
-4.80018,348.432,7.89762E-13,100000,348.432,6.31517E-08,100000,348.432,3.63051E-12,100000
-4.79918,348.432,7.78103E-13,100000,348.432,6.38717E-08,100000,348.432,3.29806E-12,100000
-4.79818,348.432,7.66444E-13,100000,348.432,6.45917E-08,100000,348.432,3.6637E-12,100000
-4.79718,348.432,7.54784E-13,100000,348.432,6.53117E-08,100000,348.432,3.19982E-12,100000
-4.79618,348.432,7.43125E-13,100000,348.432,6.60317E-08,100000,348.432,3.0162E-12,100000
-4.79518,348.432,7.31466E-13,100000,348.432,6.67517E-08,100000,348.432,2.87019E-12,100000
-4.79418,348.432,7.41313E-13,100000,348.432,6.74716E-08,100000,348.432,3.00815E-12,100000
-4.79318,348.432,7.55887E-13,100000,348.432,6.81916E-08,100000,348.432,2.62439E-12,100000
-4.79218,348.432,7.70462E-13,100000,348.432,6.89116E-08,100000,348.432,2.79307E-12,100000
-4.79118,348.432,7.85036E-13,100000,348.432,6.96316E-08,100000,348.432,2.29366E-12,100000
-4.79018,348.432,7.9961E-13,100000,348.432,7.03516E-08,100000,348.432,2.45709E-12,100000
-4.78919,348.432,8.14184E-13,100000,348.432,7.10716E-08,100000,348.432,2.0032E-12,100000
-4.78819,348.432,8.28758E-13,100000,348.432,7.17916E-08,100000,348.432,2.14808E-12,100000
-4.78719,348.432,8.43332E-13,100000,348.432,7.25116E-08,100000,348.432,1.78248E-12,100000
-4.78619,348.432,8.57907E-13,100000,348.432,7.32315E-08,100000,348.432,1.77193E-12,100000
-4.78519,348.432,8.72481E-13,100000,348.432,7.39515E-08,100000,348.432,1.40323E-12,100000
-4.78419,348.432,8.59876E-13,100000,348.432,7.46715E-08,100000,348.432,1.462E-12,100000
-4.78319,348.432,8.4093E-13,100000,348.432,7.53915E-08,100000,348.432,9.23017E-13,100000
-4.78219,348.432,8.21983E-13,100000,348.432,7.61115E-08,100000,348.432,1.00498E-12,100000
-4.78119,348.432,8.03037E-13,100000,348.432,7.68315E-08,100000,348.432,6.40588E-13,100000
-4.78019,348.432,7.8409E-13,100000,348.432,7.75515E-08,100000,348.432,7.59229E-13,100000
-4.77919,348.432,7.65144E-13,100000,348.432,7.82715E-08,100000,348.432,5.51902E-13,100000
-4.7782,348.432,7.46197E-13,100000,348.432,7.89914E-08,100000,348.432,7.68459E-13,100000
-4.7772,348.432,7.27251E-13,100000,348.432,7.97114E-08,100000,348.432,4.86725E-13,100000
-4.7762,348.432,7.08305E-13,100000,348.432,8.04314E-08,100000,348.432,6.64077E-13,100000
-4.7752,348.432,6.89358E-13,100000,348.432,8.11514E-08,100000,348.432,2.99256E-13,100000
-4.7742,348.432,6.9612E-13,100000,348.432,8.18714E-08,100000,348.432,7.14147E-13,100000
-4.7732,348.432,7.09237E-13,100000,348.432,8.25914E-08,100000,348.432,5.69062E-13,100000
-4.7722,348.432,7.22354E-13,100000,348.432,8.33114E-08,100000,348.432,9.15264E-13,100000
-4.7712,348.432,7.3547E-13,100000,348.432,8.40313E-08,100000,348.432,5.87719E-13,100000
-4.7702,348.432,7.48587E-13,100000,348.432,8.47513E-08,100000,348.432,1.04501E-12,100000
-4.7692,348.432,7.61704E-13,100000,348.432,8.54713E-08,100000,348.432,7.58265E-13,100000
-4.7682,348.432,7.74821E-13,100000,348.432,8.61913E-08,100000,348.432,1.21656E-12,100000
-4.76721,348.432,7.87938E-13,100000,348.432,8.69113E-08,100000,348.432,9.50353E-13,100000
-4.76621,348.432,8.01054E-13,100000,348.432,8.76313E-08,100000,348.432,1.36698E-12,100000
-4.76521,348.432,8.14171E-13,100000,348.432,8.83513E-08,100000,348.432,1.33115E-12,100000
-4.76421,348.432,7.98402E-13,100000,348.432,8.90713E-08,100000,348.432,1.64952E-12,100000
-4.76321,348.432,7.75083E-13,100000,348.432,8.97912E-08,100000,348.432,1.81809E-12,100000
-4.76221,348.432,7.51765E-13,100000,348.432,9.05112E-08,100000,348.432,2.31047E-12,100000
-4.76121,348.432,7.28446E-13,100000,348.432,9.12312E-08,100000,348.432,2.17073E-12,100000
-4.76021,348.432,7.05127E-13,100000,348.432,9.19512E-08,100000,348.432,2.54154E-12,100000
-4.75921,348.432,6.81809E-13,100000,348.432,9.26712E-08,100000,348.432,2.10467E-12,100000
-4.75821,348.432,6.5849E-13,100000,348.432,9.33912E-08,100000,348.432,2.66461E-12,100000
-4.75721,348.432,6.35171E-13,100000,348.432,9.41112E-08,100000,348.432,2.24021E-12,100000
-4.75622,348.432,6.11853E-13,100000,348.432,9.48312E-08,100000,348.432,2.40088E-12,100000
-4.75522,348.432,5.88534E-13,100000,348.432,9.55511E-08,100000,348.432,2.26067E-12,100000
-4.75422,348.432,6.02911E-13,100000,348.432,9.62711E-08,100000,348.432,2.31193E-12,100000
-4.75322,348.432,6.27687E-13,100000,348.432,9.69911E-08,100000,348.432,2.14137E-12,100000
-4.75222,348.432,6.52463E-13,100000,348.432,9.77111E-08,100000,348.432,2.15526E-12,100000
-4.75122,348.432,6.77239E-13,100000,348.432,9.84311E-08,100000,348.432,1.74407E-12,100000
-4.75022,348.432,7.02015E-13,100000,348.432,9.91511E-08,100000,348.432,1.62645E-12,100000
-4.74922,348.432,7.26791E-13,100000,348.432,1.01317E-07,100000,348.432,1.33005E-12,100000
-4.74822,348.432,7.51568E-13,100000,348.432,1.03892E-07,100000,348.432,1.29347E-12,100000
-4.74722,348.432,7.76344E-13,100000,348.432,1.06467E-07,100000,348.432,8.76536E-13,100000
-4.74622,348.432,8.0112E-13,100000,348.432,1.09042E-07,100000,348.432,1.0201E-12,100000
-4.74523,348.432,8.25896E-13,100000,348.432,1.11617E-07,100000,348.432,8.03759E-13,100000
-4.74423,348.432,8.02118E-13,100000,348.432,1.14193E-07,100000,348.432,8.10081E-13,100000
-4.74323,348.432,7.64225E-13,100000,348.432,1.16768E-07,100000,348.432,8.06432E-13,100000
-4.74223,348.432,7.26332E-13,100000,348.432,1.19343E-07,100000,348.432,9.31135E-13,100000
-4.74123,348.432,6.88439E-13,100000,348.432,1.21918E-07,100000,348.432,6.28502E-13,100000
-4.74023,348.432,6.50546E-13,100000,348.432,1.24493E-07,100000,348.432,6.35506E-13,100000
-4.73923,348.432,6.12653E-13,100000,348.432,1.27068E-07,100000,348.432,5.31865E-13,100000
-4.73823,348.432,5.7476E-13,100000,348.432,1.29643E-07,100000,348.432,3.77301E-13,100000
-4.73723,348.432,5.36868E-13,100000,348.432,1.32219E-07,100000,348.432,1.06812E-14,100000
-4.73623,348.432,4.98975E-13,100000,348.432,1.34794E-07,100000,348.432,1.94651E-13,100000
-4.73523,348.432,4.61082E-13,100000,348.432,1.37369E-07,100000,348.432,6.51767E-13,100000
-4.73423,348.432,4.55554E-13,100000,348.432,1.39944E-07,100000,348.432,6.11623E-13,100000
-4.73324,348.432,4.59926E-13,100000,348.432,1.42519E-07,100000,348.432,9.6688E-13,100000
-4.73224,348.432,4.64299E-13,100000,348.432,1.45094E-07,100000,348.432,7.31721E-13,100000
-4.73124,348.432,4.68671E-13,100000,348.432,1.47669E-07,100000,348.432,9.92151E-13,100000
-4.73024,348.432,4.73043E-13,100000,348.432,1.50245E-07,100000,348.432,8.71626E-13,100000
-4.72924,348.432,4.77415E-13,100000,348.432,1.5282E-07,100000,348.432,1.04021E-12,100000
-4.72824,348.432,4.81788E-13,100000,348.432,1.55395E-07,100000,348.432,9.82431E-13,100000
-4.72724,348.432,4.8616E-13,100000,348.432,1.5797E-07,100000,348.432,1.31459E-12,100000
-4.72624,348.432,4.90532E-13,100000,348.432,1.60545E-07,100000,348.432,1.1524E-12,100000
-4.72524,348.432,4.94904E-13,100000,348.432,1.6312E-07,100000,348.432,1.10742E-12,100000
-4.72424,348.432,4.8163E-13,100000,348.432,1.65696E-07,100000,348.432,1.08568E-12,100000
-4.72324,348.432,4.62684E-13,100000,348.432,1.68271E-07,100000,348.432,1.29243E-12,100000
-4.72225,348.432,4.43737E-13,100000,348.432,1.70846E-07,100000,348.432,1.08121E-12,100000
