-4.995 	348.432 	5.25143e-12 	100000
-4.994 	348.432 	5.04001e-12 	100000
-4.993 	348.432 	5.11967e-12 	100000
-4.992 	348.432 	5.33848e-12 	100000
-4.991 	348.432 	5.33959e-12 	100000
-4.99 	348.432 	5.20806e-12 	100000
-4.98901 	348.432 	5.19276e-12 	100000
-4.98801 	348.432 	5.12863e-12 	100000
-4.98701 	348.432 	4.93917e-12 	100000
-4.98601 	348.432 	4.95061e-12 	100000
-4.98501 	348.432 	5.11909e-12 	100000
-4.98401 	348.432 	5.25713e-12 	100000
-4.98301 	348.432 	5.23905e-12 	100000
-4.98201 	348.432 	5.09911e-12 	100000
-4.98101 	348.432 	4.83428e-12 	100000
-4.98001 	348.432 	4.55951e-12 	100000
-4.97901 	348.432 	4.50081e-12 	100000
-4.97802 	348.432 	4.43588e-12 	100000
-4.97702 	348.432 	4.33432e-12 	100000
-4.97602 	348.432 	4.22477e-12 	100000
-4.97502 	348.432 	4.24228e-12 	100000
-4.97402 	348.432 	4.45118e-12 	100000
-4.97302 	348.432 	4.33582e-12 	100000
-4.97202 	348.432 	4.09023e-12 	100000
-4.97102 	348.432 	4.28871e-12 	100000
-4.97002 	348.432 	4.19903e-12 	100000
-4.96902 	348.432 	4.24311e-12 	100000
-4.96802 	348.432 	4.37366e-12 	100000
-4.96703 	348.432 	4.33525e-12 	100000
-4.96603 	348.432 	4.39377e-12 	100000
-4.96503 	348.432 	4.38665e-12 	100000
-4.96403 	348.432 	4.52006e-12 	100000
-4.96303 	348.432 	4.47494e-12 	100000
-4.96203 	348.432 	4.44061e-12 	100000
-4.96103 	348.432 	4.38036e-12 	100000
-4.96003 	348.432 	4.27735e-12 	100000
-4.95903 	348.432 	4.33094e-12 	100000
-4.95803 	348.432 	4.418e-12 	100000
-4.95703 	348.432 	4.41278e-12 	100000
-4.95604 	348.432 	4.58451e-12 	100000
-4.95504 	348.432 	4.5559e-12 	100000
-4.95404 	348.432 	4.54096e-12 	100000
-4.95304 	348.432 	4.57269e-12 	100000
-4.95204 	348.432 	4.72962e-12 	100000
-4.95104 	348.432 	4.92567e-12 	100000
-4.95004 	348.432 	5.00383e-12 	100000
-4.94904 	348.432 	5.02174e-12 	100000
-4.94804 	348.432 	5.27073e-12 	100000
-4.94704 	348.432 	5.46393e-12 	100000
-4.94604 	348.432 	5.65623e-12 	100000
-4.94505 	348.432 	5.96373e-12 	100000
-4.94405 	348.432 	6.29629e-12 	100000
-4.94305 	348.432 	6.42115e-12 	100000
-4.94205 	348.432 	6.77851e-12 	100000
-4.94105 	348.432 	7.23014e-12 	100000
-4.94005 	348.432 	7.15356e-12 	100000
-4.93905 	348.432 	7.0304e-12 	100000
-4.93805 	348.432 	7.25268e-12 	100000
-4.93705 	348.432 	7.26184e-12 	100000
-4.93605 	348.432 	7.3223e-12 	100000
-4.93505 	348.432 	7.4996e-12 	100000
-4.93405 	348.432 	7.13344e-12 	100000
-4.93306 	348.432 	7.09929e-12 	100000
-4.93206 	348.432 	7.15815e-12 	100000
-4.93106 	348.432 	7.18388e-12 	100000
-4.93006 	348.432 	7.18293e-12 	100000
-4.92906 	348.432 	7.53181e-12 	100000
-4.92806 	348.432 	7.26084e-12 	100000
-4.92706 	348.432 	7.13303e-12 	100000
-4.92606 	348.432 	7.0816e-12 	100000
-4.92506 	348.432 	7.25122e-12 	100000
-4.92406 	348.432 	7.10753e-12 	100000
-4.92306 	348.432 	7.18424e-12 	100000
-4.92207 	348.432 	6.752e-12 	100000
-4.92107 	348.432 	6.57253e-12 	100000
-4.92007 	348.432 	6.55604e-12 	100000
-4.91907 	348.432 	6.42992e-12 	100000
-4.91807 	348.432 	6.30186e-12 	100000
-4.91707 	348.432 	6.19134e-12 	100000
-4.91607 	348.432 	5.62056e-12 	100000
-4.91507 	348.432 	5.68754e-12 	100000
-4.91407 	348.432 	5.30081e-12 	100000
-4.91307 	348.432 	5.38153e-12 	100000
-4.91207 	348.432 	5.26316e-12 	100000
-4.91108 	348.432 	5.01967e-12 	100000
-4.91008 	348.432 	4.74223e-12 	100000
-4.90908 	348.432 	4.61795e-12 	100000
-4.90808 	348.432 	4.09763e-12 	100000
-4.90708 	348.432 	3.86585e-12 	100000
-4.90608 	348.432 	3.3965e-12 	100000
-4.90508 	348.432 	3.0406e-12 	100000
-4.90408 	348.432 	2.63948e-12 	100000
-4.90308 	348.432 	2.27739e-12 	100000
-4.90208 	348.432 	1.81345e-12 	100000
-4.90108 	348.432 	1.9942e-12 	100000
-4.90009 	348.432 	1.82409e-12 	100000
-4.89909 	348.432 	1.83053e-12 	100000
-4.89809 	348.432 	1.89866e-12 	100000
-4.89709 	348.432 	1.92722e-12 	100000
-4.89609 	348.432 	1.84313e-12 	100000
-4.89509 	348.432 	2.14303e-12 	100000
-4.89409 	348.432 	1.84662e-12 	100000
-4.89309 	348.432 	1.78945e-12 	100000
-4.89209 	348.432 	1.72932e-12 	100000
-4.89109 	348.432 	1.76493e-12 	100000
-4.89009 	348.432 	1.5479e-12 	100000
-4.8891 	348.432 	1.80615e-12 	100000
-4.8881 	348.432 	1.67072e-12 	100000
-4.8871 	348.432 	1.74885e-12 	100000
-4.8861 	348.432 	1.55867e-12 	100000
-4.8851 	348.432 	1.50177e-12 	100000
-4.8841 	348.432 	1.33334e-12 	100000
-4.8831 	348.432 	1.4098e-12 	100000
-4.8821 	348.432 	1.12235e-12 	100000
-4.8811 	348.432 	1.37739e-12 	100000
-4.8801 	348.432 	1.39659e-12 	100000
-4.8791 	348.432 	1.5751e-12 	100000
-4.87811 	348.432 	1.75161e-12 	100000
-4.87711 	348.432 	1.96045e-12 	100000
-4.87611 	348.432 	2.21573e-12 	100000
-4.87511 	348.432 	2.60226e-12 	100000
-4.87411 	348.432 	2.67959e-12 	100000
-4.87311 	348.432 	2.67234e-12 	100000
-4.87211 	348.432 	2.5569e-12 	100000
-4.87111 	348.432 	2.61523e-12 	100000
-4.87011 	348.432 	2.58104e-12 	100000
-4.86911 	348.432 	2.66519e-12 	100000
-4.86811 	348.432 	2.61531e-12 	100000
-4.86712 	348.432 	2.61009e-12 	100000
-4.86612 	348.432 	2.78189e-12 	100000
-4.86512 	348.432 	2.76756e-12 	100000
-4.86412 	348.432 	3.05859e-12 	100000
-4.86312 	348.432 	3.08832e-12 	100000
-4.86212 	348.432 	3.1673e-12 	100000
-4.86112 	348.432 	3.30124e-12 	100000
-4.86012 	348.432 	3.23169e-12 	100000
-4.85912 	348.432 	3.4176e-12 	100000
-4.85812 	348.432 	3.50075e-12 	100000
-4.85712 	348.432 	3.41157e-12 	100000
-4.85613 	348.432 	3.31863e-12 	100000
